Formula,Query Result,Total Evaluation Time
PhaseVariation-PT-D05CS100-CTLCardinality-3,TRUE,224.265
PhaseVariation-PT-D05CS100-CTLCardinality-4,FALSE,16.098
PhaseVariation-PT-D05CS100-CTLCardinality-5,TRUE,416.852
PhaseVariation-PT-D05CS100-CTLCardinality-6,,
PhaseVariation-PT-D05CS100-CTLCardinality-7,,
PhaseVariation-PT-D05CS100-CTLCardinality-8,,
PhilosophersDyn-COL-10-CTLCardinality-0,TRUE,10931.3
PhilosophersDyn-COL-10-CTLCardinality-9,TRUE,953.177
PhilosophersDyn-COL-10-CTLCardinality-10,TRUE,17.969
PhilosophersDyn-COL-10-CTLCardinality-11,TRUE,9862.05
PhilosophersDyn-COL-10-CTLCardinality-12,FALSE,15.957
PhilosophersDyn-COL-10-CTLCardinality-13,FALSE,16.202
PhilosophersDyn-COL-10-CTLCardinality-14,TRUE,12.503
PhilosophersDyn-COL-10-CTLCardinality-15,FALSE,20.441
PhilosophersDyn-COL-10-CTLCardinality-1,FALSE,11155.4
PhilosophersDyn-COL-10-CTLCardinality-2,TRUE,15319.9
PhilosophersDyn-COL-10-CTLCardinality-3,TRUE,10930.4
PhilosophersDyn-COL-10-CTLCardinality-4,TRUE,7.584
PhilosophersDyn-COL-10-CTLCardinality-5,FALSE,16057
PhilosophersDyn-COL-10-CTLCardinality-6,FALSE,7.303
PhilosophersDyn-COL-10-CTLCardinality-7,TRUE,16.466
PhilosophersDyn-COL-10-CTLCardinality-8,FALSE,11299.5
PhilosophersDyn-COL-20-CTLCardinality-0,FALSE,991.168
PhilosophersDyn-COL-20-CTLCardinality-9,FALSE,17305.6
PhilosophersDyn-COL-20-CTLCardinality-10,FALSE,1517.04
PhilosophersDyn-COL-20-CTLCardinality-11,FALSE,556.17
PhilosophersDyn-COL-20-CTLCardinality-12,TRUE,349.497
PhilosophersDyn-COL-20-CTLCardinality-13,,
PhilosophersDyn-COL-20-CTLCardinality-14,,
PhilosophersDyn-COL-20-CTLCardinality-15,,
PhilosophersDyn-COL-20-CTLCardinality-1,FALSE,698.546
PhilosophersDyn-COL-20-CTLCardinality-2,FALSE,31899.4
PhilosophersDyn-COL-20-CTLCardinality-3,FALSE,267200
PhilosophersDyn-COL-20-CTLCardinality-4,TRUE,458.769
PhilosophersDyn-COL-20-CTLCardinality-5,TRUE,186.839
PhilosophersDyn-COL-20-CTLCardinality-6,TRUE,20552.2
PhilosophersDyn-COL-20-CTLCardinality-7,TRUE,722.078
PhilosophersDyn-COL-20-CTLCardinality-8,FALSE,960.396
PolyORBLF-COL-S02J04T06-CTLCardinality-0,FALSE,937.933
PolyORBLF-COL-S02J04T06-CTLCardinality-9,,
PolyORBLF-COL-S02J04T06-CTLCardinality-10,TRUE,3154.12
PolyORBLF-COL-S02J04T06-CTLCardinality-11,FALSE,385.425
PolyORBLF-COL-S02J04T06-CTLCardinality-12,TRUE,2445.73
PolyORBLF-COL-S02J04T06-CTLCardinality-13,,
PolyORBLF-COL-S02J04T06-CTLCardinality-14,TRUE,519.127
PolyORBLF-COL-S02J04T06-CTLCardinality-15,TRUE,202.971
PolyORBLF-COL-S02J04T06-CTLCardinality-1,FALSE,1230.43
PolyORBLF-COL-S02J04T06-CTLCardinality-2,FALSE,0.458
PolyORBLF-COL-S02J04T06-CTLCardinality-3,FALSE,824.663
PolyORBLF-COL-S02J04T06-CTLCardinality-4,,
PolyORBLF-COL-S02J04T06-CTLCardinality-5,FALSE,3526.41
PolyORBLF-COL-S02J04T06-CTLCardinality-6,,
PolyORBLF-COL-S02J04T06-CTLCardinality-7,TRUE,516.641
PolyORBLF-COL-S02J04T06-CTLCardinality-8,TRUE,1.01174e+06
PolyORBLF-COL-S04J04T06-CTLCardinality-0,TRUE,2234.61
PolyORBLF-COL-S04J04T06-CTLCardinality-9,FALSE,5846.77
PolyORBLF-COL-S04J04T06-CTLCardinality-10,,
PolyORBLF-COL-S04J04T06-CTLCardinality-11,FALSE,2712.84
PolyORBLF-COL-S04J04T06-CTLCardinality-12,,
PolyORBLF-COL-S04J04T06-CTLCardinality-13,,
PolyORBLF-COL-S04J04T06-CTLCardinality-14,,
PolyORBLF-COL-S04J04T06-CTLCardinality-15,TRUE,4502.02
PolyORBLF-COL-S04J04T06-CTLCardinality-1,TRUE,8077.3
PolyORBLF-COL-S04J04T06-CTLCardinality-2,FALSE,2537.77
PolyORBLF-COL-S04J04T06-CTLCardinality-3,,
PolyORBLF-COL-S04J04T06-CTLCardinality-4,,
PolyORBLF-COL-S04J04T06-CTLCardinality-5,,
PolyORBLF-COL-S04J04T06-CTLCardinality-6,,
PolyORBLF-COL-S04J04T06-CTLCardinality-7,FALSE,7454.16
PolyORBLF-COL-S04J04T06-CTLCardinality-8,FALSE,58.416
PolyORBLF-COL-S04J04T10-CTLCardinality-0,FALSE,185670
PolyORBLF-COL-S04J04T10-CTLCardinality-9,,
PolyORBLF-COL-S04J04T10-CTLCardinality-10,FALSE,2622.89
PolyORBLF-COL-S04J04T10-CTLCardinality-11,,
PolyORBLF-COL-S04J04T10-CTLCardinality-12,TRUE,1040.26
PolyORBLF-COL-S04J04T10-CTLCardinality-13,,
PolyORBLF-COL-S04J04T10-CTLCardinality-14,TRUE,146022
PolyORBLF-COL-S04J04T10-CTLCardinality-15,,
PolyORBLF-COL-S04J04T10-CTLCardinality-1,FALSE,223.742
PolyORBLF-COL-S04J04T10-CTLCardinality-2,TRUE,12248.8
PolyORBLF-COL-S04J04T10-CTLCardinality-3,,
PolyORBLF-COL-S04J04T10-CTLCardinality-4,TRUE,14619.2
PolyORBLF-COL-S04J04T10-CTLCardinality-5,TRUE,3516.18
PolyORBLF-COL-S04J04T10-CTLCardinality-6,,
PolyORBLF-COL-S04J04T10-CTLCardinality-7,,
PolyORBLF-COL-S04J04T10-CTLCardinality-8,,
PolyORBLF-COL-S06J04T06-CTLCardinality-0,TRUE,100.138
PolyORBLF-COL-S06J04T06-CTLCardinality-9,,
PolyORBLF-COL-S06J04T06-CTLCardinality-10,TRUE,90.077
PolyORBLF-COL-S06J04T06-CTLCardinality-11,FALSE,1322.43
PolyORBLF-COL-S06J04T06-CTLCardinality-12,TRUE,14085.2
PolyORBLF-COL-S06J04T06-CTLCardinality-13,TRUE,1329.47
PolyORBLF-COL-S06J04T06-CTLCardinality-14,TRUE,177.013
PolyORBLF-COL-S06J04T06-CTLCardinality-15,FALSE,5693.65
PolyORBLF-COL-S06J04T06-CTLCardinality-1,FALSE,428.506
PolyORBLF-COL-S06J04T06-CTLCardinality-2,FALSE,525.117
PolyORBLF-COL-S06J04T06-CTLCardinality-3,TRUE,143.356
PolyORBLF-COL-S06J04T06-CTLCardinality-4,FALSE,118271
PolyORBLF-COL-S06J04T06-CTLCardinality-5,FALSE,2218.73
PolyORBLF-COL-S06J04T06-CTLCardinality-6,,
PolyORBLF-COL-S06J04T06-CTLCardinality-7,FALSE,28212.3
PolyORBLF-COL-S06J04T06-CTLCardinality-8,TRUE,203.642
PolyORBLF-COL-S06J06T06-CTLCardinality-0,FALSE,200.885
PolyORBLF-COL-S06J06T06-CTLCardinality-9,,
PolyORBLF-COL-S06J06T06-CTLCardinality-10,TRUE,182.915
PolyORBLF-COL-S06J06T06-CTLCardinality-11,TRUE,959612
PolyORBLF-COL-S06J06T06-CTLCardinality-12,,
PolyORBLF-COL-S06J06T06-CTLCardinality-13,TRUE,243.489
PolyORBLF-COL-S06J06T06-CTLCardinality-14,,
PolyORBLF-COL-S06J06T06-CTLCardinality-15,FALSE,294.788
PolyORBLF-COL-S06J06T06-CTLCardinality-1,,
PolyORBLF-COL-S06J06T06-CTLCardinality-2,TRUE,427.213
PolyORBLF-COL-S06J06T06-CTLCardinality-3,,
PolyORBLF-COL-S06J06T06-CTLCardinality-4,,
PolyORBLF-COL-S06J06T06-CTLCardinality-5,,
PolyORBLF-COL-S06J06T06-CTLCardinality-6,,
PolyORBLF-COL-S06J06T06-CTLCardinality-7,FALSE,149.131
PolyORBLF-COL-S06J06T06-CTLCardinality-8,,
PolyORBNT-COL-S05J20-CTLCardinality-0,,
PolyORBNT-COL-S05J20-CTLCardinality-9,,
PolyORBNT-COL-S05J20-CTLCardinality-10,FALSE,632.792
PolyORBNT-COL-S05J20-CTLCardinality-11,TRUE,46.961
PolyORBNT-COL-S05J20-CTLCardinality-12,,
PolyORBNT-COL-S05J20-CTLCardinality-13,,
PolyORBNT-COL-S05J20-CTLCardinality-14,TRUE,24.378
PolyORBNT-COL-S05J20-CTLCardinality-15,FALSE,44.516
PolyORBNT-COL-S05J20-CTLCardinality-1,,
PolyORBNT-COL-S05J20-CTLCardinality-2,TRUE,14.829
PolyORBNT-COL-S05J20-CTLCardinality-3,FALSE,38.095
PolyORBNT-COL-S05J20-CTLCardinality-4,,
PolyORBNT-COL-S05J20-CTLCardinality-5,TRUE,60.846
PolyORBNT-COL-S05J20-CTLCardinality-6,FALSE,57.308
PolyORBNT-COL-S05J20-CTLCardinality-7,,
PolyORBNT-COL-S05J20-CTLCardinality-8,,
Raft-PT-03-CTLCardinality-0,,
Raft-PT-03-CTLCardinality-9,,
Raft-PT-03-CTLCardinality-10,,
Raft-PT-03-CTLCardinality-11,,
Raft-PT-03-CTLCardinality-12,,
Raft-PT-03-CTLCardinality-13,,
Raft-PT-03-CTLCardinality-14,,
Raft-PT-03-CTLCardinality-15,,
Raft-PT-03-CTLCardinality-1,,
Raft-PT-03-CTLCardinality-2,,
Raft-PT-03-CTLCardinality-3,,
Raft-PT-03-CTLCardinality-4,,
Raft-PT-03-CTLCardinality-5,,
Raft-PT-03-CTLCardinality-6,FALSE,2.935
Raft-PT-03-CTLCardinality-7,,
Raft-PT-03-CTLCardinality-8,,
Railroad-PT-010-CTLCardinality-0,FALSE,43760.5
Railroad-PT-010-CTLCardinality-9,TRUE,94542.7
Railroad-PT-010-CTLCardinality-10,FALSE,401370
Railroad-PT-010-CTLCardinality-11,FALSE,97612
Railroad-PT-010-CTLCardinality-12,FALSE,52083.8
Railroad-PT-010-CTLCardinality-13,TRUE,17977
Railroad-PT-010-CTLCardinality-14,FALSE,11906.8
Railroad-PT-010-CTLCardinality-15,TRUE,45930.8
Railroad-PT-010-CTLCardinality-1,TRUE,384.947
Railroad-PT-010-CTLCardinality-2,TRUE,34399.6
Railroad-PT-010-CTLCardinality-3,FALSE,102950
Railroad-PT-010-CTLCardinality-4,FALSE,14845.8
Railroad-PT-010-CTLCardinality-5,FALSE,41086.9
Railroad-PT-010-CTLCardinality-6,TRUE,17427.5
Railroad-PT-010-CTLCardinality-7,FALSE,40885.2
Railroad-PT-010-CTLCardinality-8,FALSE,18891
ResAllocation-PT-R020C002-CTLCardinality-0,FALSE,219817
ResAllocation-PT-R020C002-CTLCardinality-9,TRUE,193.405
ResAllocation-PT-R020C002-CTLCardinality-10,TRUE,277967
ResAllocation-PT-R020C002-CTLCardinality-11,FALSE,4.444
ResAllocation-PT-R020C002-CTLCardinality-12,FALSE,48.176
ResAllocation-PT-R020C002-CTLCardinality-13,FALSE,296800
ResAllocation-PT-R020C002-CTLCardinality-14,FALSE,221500
ResAllocation-PT-R020C002-CTLCardinality-15,TRUE,275887
ResAllocation-PT-R020C002-CTLCardinality-1,FALSE,26.282
ResAllocation-PT-R020C002-CTLCardinality-2,FALSE,279971
ResAllocation-PT-R020C002-CTLCardinality-3,TRUE,5.795
ResAllocation-PT-R020C002-CTLCardinality-4,TRUE,44857.9
ResAllocation-PT-R020C002-CTLCardinality-5,FALSE,32.679
ResAllocation-PT-R020C002-CTLCardinality-6,TRUE,69.415
ResAllocation-PT-R020C002-CTLCardinality-7,FALSE,44.752
ResAllocation-PT-R020C002-CTLCardinality-8,FALSE,40.647
RwMutex-PT-r0010w2000-CTLCardinality-0,FALSE,16524.2
RwMutex-PT-r0010w2000-CTLCardinality-9,FALSE,15109.9
RwMutex-PT-r0010w2000-CTLCardinality-10,FALSE,127.073
RwMutex-PT-r0010w2000-CTLCardinality-11,FALSE,30474.3
RwMutex-PT-r0010w2000-CTLCardinality-12,FALSE,11999.8
RwMutex-PT-r0010w2000-CTLCardinality-13,FALSE,31564.7
RwMutex-PT-r0010w2000-CTLCardinality-14,TRUE,8276.31
RwMutex-PT-r0010w2000-CTLCardinality-15,TRUE,18067.1
RwMutex-PT-r0010w2000-CTLCardinality-1,TRUE,34222.5
RwMutex-PT-r0010w2000-CTLCardinality-2,TRUE,17505.8
RwMutex-PT-r0010w2000-CTLCardinality-3,TRUE,182.525
RwMutex-PT-r0010w2000-CTLCardinality-4,,
RwMutex-PT-r0010w2000-CTLCardinality-5,FALSE,15509.7
RwMutex-PT-r0010w2000-CTLCardinality-6,FALSE,156.392
RwMutex-PT-r0010w2000-CTLCardinality-7,FALSE,174.508
RwMutex-PT-r0010w2000-CTLCardinality-8,FALSE,28898.3
SafeBus-COL-06-CTLCardinality-0,FALSE,18397.1
SafeBus-COL-06-CTLCardinality-9,TRUE,1992.36
SafeBus-COL-06-CTLCardinality-10,FALSE,3698.58
SafeBus-COL-06-CTLCardinality-11,FALSE,28091.6
SafeBus-COL-06-CTLCardinality-12,FALSE,222584
SafeBus-COL-06-CTLCardinality-13,TRUE,95.004
SafeBus-COL-06-CTLCardinality-14,TRUE,21598.3
SafeBus-COL-06-CTLCardinality-15,TRUE,182412
SafeBus-COL-06-CTLCardinality-1,FALSE,3272.54
SafeBus-COL-06-CTLCardinality-2,FALSE,193505
SafeBus-COL-06-CTLCardinality-3,FALSE,13073.1
SafeBus-COL-06-CTLCardinality-4,FALSE,191514
SafeBus-COL-06-CTLCardinality-5,TRUE,9134.6
SafeBus-COL-06-CTLCardinality-6,TRUE,92.555
SafeBus-COL-06-CTLCardinality-7,FALSE,7507.19
SafeBus-COL-06-CTLCardinality-8,FALSE,2280.92
SharedMemory-COL-000010-CTLCardinality-0,FALSE,32153.9
SharedMemory-COL-000010-CTLCardinality-9,FALSE,64738.2
SharedMemory-COL-000010-CTLCardinality-10,FALSE,78661
SharedMemory-COL-000010-CTLCardinality-11,,
SharedMemory-COL-000010-CTLCardinality-12,TRUE,0.729
SharedMemory-COL-000010-CTLCardinality-13,TRUE,51017.9
SharedMemory-COL-000010-CTLCardinality-14,FALSE,60860.6
SharedMemory-COL-000010-CTLCardinality-15,TRUE,169.685
SharedMemory-COL-000010-CTLCardinality-1,TRUE,52302.1
SharedMemory-COL-000010-CTLCardinality-2,TRUE,57530.9
SharedMemory-COL-000010-CTLCardinality-3,TRUE,52672.7
SharedMemory-COL-000010-CTLCardinality-4,TRUE,146927
SharedMemory-COL-000010-CTLCardinality-5,TRUE,51472.7
SharedMemory-COL-000010-CTLCardinality-6,TRUE,49715.9
SharedMemory-COL-000010-CTLCardinality-7,TRUE,56203.7
SharedMemory-COL-000010-CTLCardinality-8,TRUE,58318.4
Solitaire-PT-FrnNC7x7-CTLCardinality-0,FALSE,9.967
Solitaire-PT-FrnNC7x7-CTLCardinality-9,TRUE,26.782
Solitaire-PT-FrnNC7x7-CTLCardinality-10,,
Solitaire-PT-FrnNC7x7-CTLCardinality-11,FALSE,445.62
Solitaire-PT-FrnNC7x7-CTLCardinality-12,FALSE,7.71
Solitaire-PT-FrnNC7x7-CTLCardinality-13,FALSE,35.642
Solitaire-PT-FrnNC7x7-CTLCardinality-14,TRUE,9.444
Solitaire-PT-FrnNC7x7-CTLCardinality-15,FALSE,3.277
Solitaire-PT-FrnNC7x7-CTLCardinality-1,FALSE,29421.9
Solitaire-PT-FrnNC7x7-CTLCardinality-2,TRUE,6.376
Solitaire-PT-FrnNC7x7-CTLCardinality-3,FALSE,11.707
Solitaire-PT-FrnNC7x7-CTLCardinality-4,TRUE,7.669
Solitaire-PT-FrnNC7x7-CTLCardinality-5,TRUE,118.883
Solitaire-PT-FrnNC7x7-CTLCardinality-6,,
Solitaire-PT-FrnNC7x7-CTLCardinality-7,,
Solitaire-PT-FrnNC7x7-CTLCardinality-8,FALSE,38.311
Solitaire-PT-SqrNC5x5-CTLCardinality-0,TRUE,99717.2
Solitaire-PT-SqrNC5x5-CTLCardinality-9,TRUE,7.379
Solitaire-PT-SqrNC5x5-CTLCardinality-10,FALSE,8.865
Solitaire-PT-SqrNC5x5-CTLCardinality-11,,
Solitaire-PT-SqrNC5x5-CTLCardinality-12,TRUE,8.013
Solitaire-PT-SqrNC5x5-CTLCardinality-13,TRUE,1.02378e+06
Solitaire-PT-SqrNC5x5-CTLCardinality-14,,
Solitaire-PT-SqrNC5x5-CTLCardinality-15,FALSE,1.52664e+06
Solitaire-PT-SqrNC5x5-CTLCardinality-1,FALSE,273.314
Solitaire-PT-SqrNC5x5-CTLCardinality-2,TRUE,11.742
Solitaire-PT-SqrNC5x5-CTLCardinality-3,TRUE,9.507
Solitaire-PT-SqrNC5x5-CTLCardinality-4,FALSE,26.686
Solitaire-PT-SqrNC5x5-CTLCardinality-5,FALSE,2.95
Solitaire-PT-SqrNC5x5-CTLCardinality-6,TRUE,5.986
Solitaire-PT-SqrNC5x5-CTLCardinality-7,FALSE,8.613
Solitaire-PT-SqrNC5x5-CTLCardinality-8,TRUE,333336
SwimmingPool-PT-02-CTLCardinality-0,TRUE,134947
SwimmingPool-PT-02-CTLCardinality-9,TRUE,111.665
SwimmingPool-PT-02-CTLCardinality-10,FALSE,8.378
SwimmingPool-PT-02-CTLCardinality-11,FALSE,1.218
SwimmingPool-PT-02-CTLCardinality-12,FALSE,1.515
SwimmingPool-PT-02-CTLCardinality-13,TRUE,1.685
SwimmingPool-PT-02-CTLCardinality-14,FALSE,63433
SwimmingPool-PT-02-CTLCardinality-15,FALSE,191362
SwimmingPool-PT-02-CTLCardinality-1,FALSE,115.342
SwimmingPool-PT-02-CTLCardinality-2,FALSE,5.375
SwimmingPool-PT-02-CTLCardinality-3,TRUE,22487.7
SwimmingPool-PT-02-CTLCardinality-4,FALSE,191637
SwimmingPool-PT-02-CTLCardinality-5,TRUE,1.848
SwimmingPool-PT-02-CTLCardinality-6,FALSE,2.718
SwimmingPool-PT-02-CTLCardinality-7,FALSE,1.613
SwimmingPool-PT-02-CTLCardinality-8,FALSE,0.847
SwimmingPool-PT-03-CTLCardinality-0,FALSE,0.977
SwimmingPool-PT-03-CTLCardinality-9,TRUE,1.014
SwimmingPool-PT-03-CTLCardinality-10,TRUE,33.641
SwimmingPool-PT-03-CTLCardinality-11,TRUE,2.472
SwimmingPool-PT-03-CTLCardinality-12,FALSE,1.88
SwimmingPool-PT-03-CTLCardinality-13,TRUE,0.765
SwimmingPool-PT-03-CTLCardinality-14,TRUE,1.474
SwimmingPool-PT-03-CTLCardinality-15,FALSE,2.223
SwimmingPool-PT-03-CTLCardinality-1,FALSE,0.89
SwimmingPool-PT-03-CTLCardinality-2,FALSE,4.129
SwimmingPool-PT-03-CTLCardinality-3,FALSE,328.98
SwimmingPool-PT-03-CTLCardinality-4,FALSE,723213
SwimmingPool-PT-03-CTLCardinality-5,TRUE,113.002
SwimmingPool-PT-03-CTLCardinality-6,FALSE,146.869
SwimmingPool-PT-03-CTLCardinality-7,TRUE,1.736
SwimmingPool-PT-03-CTLCardinality-8,TRUE,663.211
SwimmingPool-PT-05-CTLCardinality-0,TRUE,4.197
SwimmingPool-PT-05-CTLCardinality-9,TRUE,1775.03
SwimmingPool-PT-05-CTLCardinality-10,TRUE,2.281
SwimmingPool-PT-05-CTLCardinality-11,,
SwimmingPool-PT-05-CTLCardinality-12,FALSE,92.72
SwimmingPool-PT-05-CTLCardinality-13,FALSE,316489
SwimmingPool-PT-05-CTLCardinality-14,FALSE,1.377
SwimmingPool-PT-05-CTLCardinality-15,,
SwimmingPool-PT-05-CTLCardinality-1,FALSE,1.033
SwimmingPool-PT-05-CTLCardinality-2,FALSE,1.011
SwimmingPool-PT-05-CTLCardinality-3,FALSE,1.523
SwimmingPool-PT-05-CTLCardinality-4,,
SwimmingPool-PT-05-CTLCardinality-5,FALSE,1.257
SwimmingPool-PT-05-CTLCardinality-6,TRUE,1.129
SwimmingPool-PT-05-CTLCardinality-7,TRUE,224.895
SwimmingPool-PT-05-CTLCardinality-8,FALSE,4.286
SwimmingPool-PT-06-CTLCardinality-0,FALSE,2.545
SwimmingPool-PT-06-CTLCardinality-9,FALSE,4.937
SwimmingPool-PT-06-CTLCardinality-10,TRUE,1.669
SwimmingPool-PT-06-CTLCardinality-11,,
SwimmingPool-PT-06-CTLCardinality-12,FALSE,4.034
SwimmingPool-PT-06-CTLCardinality-13,,
SwimmingPool-PT-06-CTLCardinality-14,FALSE,4.424
SwimmingPool-PT-06-CTLCardinality-15,FALSE,945108
SwimmingPool-PT-06-CTLCardinality-1,FALSE,108.538
SwimmingPool-PT-06-CTLCardinality-2,TRUE,26.466
SwimmingPool-PT-06-CTLCardinality-3,FALSE,4.998
SwimmingPool-PT-06-CTLCardinality-4,FALSE,1.885
SwimmingPool-PT-06-CTLCardinality-5,TRUE,5.329
SwimmingPool-PT-06-CTLCardinality-6,,
SwimmingPool-PT-06-CTLCardinality-7,TRUE,3.829
SwimmingPool-PT-06-CTLCardinality-8,,
SwimmingPool-PT-09-CTLCardinality-0,TRUE,14.493
SwimmingPool-PT-09-CTLCardinality-9,FALSE,1.457
SwimmingPool-PT-09-CTLCardinality-10,TRUE,417.488
SwimmingPool-PT-09-CTLCardinality-11,TRUE,11.038
SwimmingPool-PT-09-CTLCardinality-12,TRUE,5.113
SwimmingPool-PT-09-CTLCardinality-13,,
SwimmingPool-PT-09-CTLCardinality-14,FALSE,0.86
SwimmingPool-PT-09-CTLCardinality-15,TRUE,2.507
SwimmingPool-PT-09-CTLCardinality-1,FALSE,370.106
SwimmingPool-PT-09-CTLCardinality-2,TRUE,267.37
SwimmingPool-PT-09-CTLCardinality-3,TRUE,26.594
SwimmingPool-PT-09-CTLCardinality-4,FALSE,21.918
SwimmingPool-PT-09-CTLCardinality-5,,
SwimmingPool-PT-09-CTLCardinality-6,,
SwimmingPool-PT-09-CTLCardinality-7,,
SwimmingPool-PT-09-CTLCardinality-8,FALSE,1.867
TokenRing-COL-015-CTLCardinality-0,TRUE,1844.24
TokenRing-COL-015-CTLCardinality-9,TRUE,4025.24
TokenRing-COL-015-CTLCardinality-10,TRUE,2471.12
TokenRing-COL-015-CTLCardinality-11,FALSE,3556.71
TokenRing-COL-015-CTLCardinality-12,,
TokenRing-COL-015-CTLCardinality-13,TRUE,2775.34
TokenRing-COL-015-CTLCardinality-14,,
TokenRing-COL-015-CTLCardinality-15,,
TokenRing-COL-015-CTLCardinality-1,,
TokenRing-COL-015-CTLCardinality-2,FALSE,5754.71
TokenRing-COL-015-CTLCardinality-3,TRUE,2769.82
TokenRing-COL-015-CTLCardinality-4,FALSE,1605.37
TokenRing-COL-015-CTLCardinality-5,,
TokenRing-COL-015-CTLCardinality-6,FALSE,3166.87
TokenRing-COL-015-CTLCardinality-7,,
TokenRing-COL-015-CTLCardinality-8,,
